,Text
3386,   [이재화 칼럼] 탄핵판결문을 통해 밝히진 ‘세월호 7시간’에 관한 박근혜의 5가지 거짓말 vop.co.kr/A00001132767.h…  
3387,"   문재인이 세월호 아이들에게 한 말 ""고맙다""를 이해 못하는 사람들... 안됐어. 광장에 서면 늘 아이들과 연결되어 있는것 같았는데. 구호를 외칠때마다 아이들 생각을 했는데. 그런 감정이 뭔지 느껴본적이 없는 이들.  "
3388,"   지난 몇개월 주말 행선지였던 촛불 무대가 사라졌습니다. 완전한 봄을 만들어 주신 음지의 노고분들에게 감사드리며, 세월호 유가족님들과 미수습 가족분들에게도 따스한 봄볕이 함께하길 염원합니다. 고단한 수고를 아끼지 않으셨던 경찰분들도 고맙습니다. pic.twitter.com/cKfBmS8E5P  "
3389,"   어느 시민. ""국민을 감시하는 테방법을 만드는 것보다, 국정원을 감시하는 국정원감시법을 만들면, 대한민국이 평화로워질 겁니다"" ""지금까지 국내 주요 조작사건에 국정원 말고 누가 가능해요?"" ""국정원 감시제도 있었다면 세월호 사건도 없었을 겁니다""  "
3390,"   앞에 서술된 문장에 대해 고맙다는 끝맞음은 ""너희들의 혼이 천만촛불이 되어 박근혜를 탄핵하게 되어 고맙다."" 라는 취지로 고맙다가 사용된 것이다. 따라서 문재인 후보는 천만촛불의 원동력이 세월호 사건이었음을 명문화 한것이다. pic.twitter.com/savX65RVd7  "
3391,   친박집회 폭력난동은 보도 이상으로 심각하다. 기자들은 소속불문 테러표적이 되고 특히 눈에 쉽게 띄는 사진기자들의 수난이 심했다. 이들은 장비까지 강탈당하고 중상을 입었다. 문제는 경찰의 방관이다. 과거 삼엄했던 세월호나 노동자 집회 때와는 딴판이다. twitter.com/mediatodaynews…  
3392,"   연세 많으신 저희 아버지께서도 어제 제게 그러십디다. ""나는 아무리 생각해도 너무 신기하다. 세월호 아이들이 하늘에서 도와준 게 아니라면 이렇게 될 수 없었을 것 같다""고요. 실체를 떠나 절절한 마음을 그렇게 고마움이란 감정으로 표현하는 분들 많습니다  "
3393,   헌재 이정미 헤어롤 출근사진이 세계적 화제가 되고 있다. AP통신은 사람들이 이정미가 3시간 일찍 출근하면서 보인 헤어롤 해프닝을 업무에 헌신한 신호로 받아들인다며 세월호 당시 완벽했던 박근혜 머리사진과 비교했다. 어쩌면 새로운 유행이 될지도 모르겠다 twitter.com/GObalnews/stat…  
3394,   헌재 김이수ㆍ이진성 재판관의 보충의견 m.lawtimes.co.kr/Legal-News/Leg… 두 재판관이 국민의 공분을 법적 언어로 풀어내며 세월호아이들에게 바치는 진혼곡. 너희들의 생명을 돌보지않은 7시간의 직무유기가 탄핵까지 불러왔다.  
3395,   Another filming day today. More coming soon! #neverforget416 #세월호 #세월참 #세월호참사 #thetruth… instagram.com/p/BRftVgvlXfh/  
3396,   박근혜 파면 결정문은 세월호 304 명의 억울한 죽음에 대한 위령문이다.  더이상 억울하게 눈물 흘리는 사람이 없는 대한민국을 만들어야 한다. pic.twitter.com/XOV63q5alu  
3397,   박근혜 파면 결정문은 세월호 304 명의 억울한 죽음에 대한 위령문이다. 은화 다윤 현철 영인이 그리고 양승진 고창석 선생님 이영숙어머니 권재근씨 꼬마혁규 이분들 9명의 미수습자를 찾는 일이 우선이다. pic.twitter.com/qkWRkCuqNM  
3398,"   ""힘들고 어려웠던 시간 국민 여러분 함께 해 주셔서 감사합니다!""  세월호 가족들이 발언하고 있습니다. pic.twitter.com/PMm59DHmJ1  "
3399,   자꾸 문대표님의 팽목항방문에 딴지 거시는 분들이 계신데요.. 팽목항에는 지금도 아이들곁을 잠시도 떠나지 못하는 유가족분들이 계신다구요!!! 님들이 세월호를 기억하자 어쩌고 하는게 말뿐이 아니라면!!! 아무리 지지하는 정치인이 달라도 그렇지 심하네 정말  
3400,"   헌재의 '세월호 기각'이 주는 교훈 | 권재원 ""무능력하거나 게을러터진 대통령 뽑으면 임기 끝날 때까지 기다려야 하나? 그렇다. 그건 뽑은 국민이 치러야 할 대가다. 그러니, 선거는 장난이 아니다."" huff.to/2mvEPIO pic.twitter.com/IGfP0FK9MC  "
3401,"   윤종신 “아름다운 실수 잊지 못할 것”…외신, 朴 세월호때 ‘완벽 머리’와 비교 bit.ly/2lMALFi #고발뉴스 pic.twitter.com/3RijdDogIe  "
3402,"   19대 대통령은  (1)사드 배치,주한미군 방위비 인상을 요구하는 미국정부와 당당히 맞서 싸울 준비가 된 사람. (2)지금의 위안부 합의를 뒤집고,소녀상 설치를 반대하는 일본정부에게 국민들 대신 따귀 스매싱을 날려줄 사람. (3)세월호 인양해줄 사람 pic.twitter.com/Xeh8DRpjFm  "
3403,"   팽목항 찾은 문재인 ""2기 특조·특검 다시 하겠다"" ""정부의 방해로 중단된 진실규명을 위해서는 제2기 특조위가 다시 출범해야 한다. 또한 특검이 연장되지 못해 세월호7시간의 진실을 규명못했다. 새로운 특검을 통해 기존의 특검수사 이어가야 한다""-EBS pic.twitter.com/BQ8fjmgEkC  "
3404,"   농담이 아니라, 문재인 선생, 진료 한번 받으셔야 한다. 세월호 아이들한테 고맙다고 하시질 않나, 장애등급제 물어보는데 페미니스트 드립 치지 않나.  어떤 병의 초기 단계일 수 있음. 치료 없이 대통령직 수행하다 병이 빨리 진행되면 대한민국 망함.  "
3405,"   외신에 나온 이정미 '헤어롤'..""헌신적으로 일하는 여성 상징""  v.media.daum.net/v/201703102216… 세월호 학생들이 죽어갈때도 머리하는데 수십분 쓴 박근혜랑 비교돼 더 멋져 보인다. 마지막까지 헌신해준 이정미 재판관 고맙습니다.  "
3406,   [알티ㅣ이벵] 탄핵되어 행복캅니다 지금 이순간 돈 몇푼이 중요하ㅏ겟습니까ㅏ... 알티만해주시면 추첨으로 세월호 뱃지 무료 우편으로 쏴드립니다 빵야🔫🔫가방고리도 넣어드림 뱃지는 임의로 드립니ㅣ다~(AB랜덤) 트친한정× pic.twitter.com/5cLB64eSJD  
3407,   미국동포들도 헌재 생중계보면서 파면 선고되자 환호하며 축배를 들었다. 세월호 이후 동포들은 지난 3년 매주 촛불을 들고 모였다. 국정농단 밝혀진 후에는 광화문 촛불과 함께 했다. 올해 4월16일은 부활절이다. 오랜 수난 끝에 세월호가 부활하는 날이다.  
3408,   탄핵 후 유가족들 만나서 울던 이재명. 세월호 진실 밝혀준다고 약속함 !!! pic.twitter.com/cwaiXRA6jd  
3409,"   팽목항 찾은 문재인 ""세월호 2기 특조위 추진하겠다""  huff.to/2m7HdBP pic.twitter.com/ITR0SL1bNY  "
3410,   팽목항에 간 문재인이 방명록에 틀린 날짜를 쓰는 해프닝이 있었다. 더 눈길을 끈 건 방명록 마지막의 '고맙다'란 말이었다. 죽어서 촛불이 된 게 고맙다는 뜻? 죽은 아이들에게 할 말은 아니란 지적이 있다. 철저히 세월호 진실을 규명하겠단 말은 없었다.  
3411,"   [JTBC 뉴스룸] 생명권 보호 의무 위반, 탄핵 사유 인정 안돼. #세월호 유가족 허탈. 세월호 7시간 등 그날의 진실은 여전히 의혹으로. 희생자 분향소에는 하루종일 시민들의 조문 이어져 bit.ly/2maxdc7 pic.twitter.com/WyN40OhA3j  "
3412,   [문재인 팽목항서 “세월호 2기 특조위 추진”] “사실 촛불도 탄핵도 세월호에서 비롯했다.” #진실은_침몰하지_않는다 hani.co.kr/arti/society/a… pic.twitter.com/8MM76ZKIt6  
3413,   탄핵 기념 알티 이벤트 세월호 뱃지 제꺼 사는 김에 더 사서 보내드려요  트친한정 아니고 내일 당발할께요 진실은 침몰하지 않는다 pic.twitter.com/tgcOYoweFW  
3414,   인간이면 니들 그러는거 아니다. 문재인대표님과 세월호유가족분들 이간질 제발 그만둬라.ㅠㅠ 저 분들 원풀어드리려고 당신에게 가해진 온갖 시련 다 견뎌내신 분이다.  니들이 지지하는 사람 띄우겠다고 패륜짓은 말라고...차라리 자유당이면 사람취급말면 되는데 pic.twitter.com/PbwkkQldM1  
3415,"   팽목항 찾은 文 ""세월호 탄핵사유 명시 안돼 위로 드리려왔다"" v.media.daum.net/v/201703101945…  문재인 ""박 전 대통령의 무책임으로 인한 생명권 침해가 탄핵 사유로 명시되지 않았기에 위로를 드리려 왔다""  "
3416,"   [JTBC 뉴스룸] ""국민 행복시대 열겠다""고 했지만 지난 4년은 약속과 달라. 인사 논란에 '국정원 댓글' 수사 외압 논란도. '세월호 참사'로 신임 잃고 개성공단 폐쇄-위안부 합의 논란 잇따라 bit.ly/2mOzX28 pic.twitter.com/OAdsEUvVuW  "
3417,   다른 선배는 자기가 맞지는 않았지만 지나가다가 교복 입은 학생들이 폭행 당하는 걸 봤다고 한다. 가방에 세월호 추보리본을 달았다고 중고등학생들도 폭행을 당한 모양이다. 이게 무슨 일인지 모르겠다.  
3418,  세월호 분향소 안 박근혜 탄핵을 경축하는 꽃다발이 도착했습니다. pic.twitter.com/5uLxuWpTCK  
3419,"   박원순 ""헌재 결정 잘 됐지만 세월호 판단은 동의 안돼"" omn.kr/mq0o 김경년 기자  "
3420,"   숟가락 신공 좀 그만 해라.  진정성이란 이런 것이다.  같이 앉아서 리본 만들고,  같이 어울려 웃고 울고.  분노하고. 다른 시일이지만 추모식열고. 무엇보다 새마을기대신 세월호기, 세월호묵념금지 거부는 목숨 건거다. #이재명 제1공약 세월호진상규명 pic.twitter.com/A12vdUteSB  "
3421,"   文 ""세월호 7시간 특검 이어져야..특조위 2기도 필요""(종합)v.media.daum.net/v/201703101840… 팽목항서 세월호 미수습자 가족 만나..""세월호 탄핵사유 안돼 섭섭했을 것"" ""탄핵, 보수진보 넘어 사회 정상화..탄핵반대 집회 희생자 깊이 위로""  "
3422,   Lots of SK Presidents have no good end. Goodbye # President Park. #세월호 #Scandal pic.twitter.com/n9W8jthML5  
3423,"   오늘 이정미 헌법재판관의 헤어롤 2개가 화제가 되었지요? 세월호 참사 날에도 머리손질 받고야 움직였던 박근혜에 대비되어서, 찡했습니다. 수행도 없이, 역사의 현장 역사의 순간에서 업무에 몰입하는 공인의 자세!  "
3424,   <광화문으로 갑니다> 혁명의 도화선이 되었던 세월호피해자들과 혁명과정의 유일한 희생자 '소신공양' 정원스님 분향소에 분향합니다 촛불혁명의 처음을 위대한 국민과 함께 했듯이 마지막도 함께 합니다  공정국가 건설 적폐청산은 이제부터 시작입니다  
3425,   기분 되게 좋았는데 이제야 눈물이 핑 도네. 끝난거 아니고 이제 시작임. 모든 진실이 밝혀질때까지 세월호 유가족에게 연대와 지지를 멈추지 맙시다. pic.twitter.com/9ECOuZKz9I  
3426,"   이 역사적인 결정문의 선고 내용만큼이나, 김이수 이진성 재판관의 보충의견이 많은 이들에게 읽혔으면 좋겠다. 세월호의 그 결정적인 순간 최선를 다했다는 '피청구인'에 대한 이보다 신랄한 반박을 보지 못했다.  m.lawtimes.co.kr/Legal-News/Leg…  "
3427,   [현장] “아들·딸 보고 있지” 대통령 탄핵에 오열한 세월호 유가족@newsvop vop.co.kr/A00001132331.h…  
3428,   탄핵기념rt) 알티 한분께 세월호 배찌 2개 보내드려요🎗 저랑 같이 달고 다녀요 ㅎㅅㅎ)/🎗 pic.twitter.com/gRNPvP5Fv9  
3429,"   박근혜 탄핵이 결정되는 순간 가장 먼저 떠오른 건 별이 된 세월호 아이들이다.  조용히 눈물을 훔치며 하늘을 보고 읊조린다.  ""너희들을 잊지 않을게."" ""절대 포기하지 않을게."" ""진실을 꼭 밝혀줄게.""  youtu.be/got5xW4Sudc  "
3430,"   A #mustread Labour Day: Origin, Meaning, And Trivia amzn.to/2hnOHTc No Frauds #MonsterSongs 세월호 #BuyHeyMaOniTunes  "
3431,"   종박시위가 폭력화하여 2명의 사망자가 발생했습니다. 삼가 고인들의 명복을 빕니다. 진상을 철저히 밝히고 확실한 재발 방지책을 마련하는 것이, 고인들의 명예를 지키고 유족들을 위로하는 길일 겁니다. 세월호 희생자도 국민이고, 저들도 국민입니다.  "
3432,"   김이수, 이진성 재판관의 보충의견은 '세월호'를 이야기했다(전문)   huff.to/2mHnRYc pic.twitter.com/3Zjbj548Tc  "
3433,   탄핵사유로 세월호 문제가 인정되지 않은 것은 안타까운 일입니다. 새로운 정부가 들어서도 세월호 문제만은 꼭 해결해서 이분들의 한을 풀어드릴 수 있기 바랍니다. fb.me/1U12Vu6cz  
3434,   Musical Impact on Culture goo.gl/guFCvd No Frauds #MonsterSongs 세월호  
3435,"   박근혜. 아직 멀었다. 세월호 유족과 백남기 농민, 그리고 정원 스님이 얼마나 피눈물을 흘렸는지 네가 아냐. 뿐인가. 대를 이어 탄압하는 인혁당 사형수와 장준하 선생님 유족 역시 흘린 피눈물이 얼마인지 아냐. 끝날때까지 끝난게 아니다. 이제 감옥가자.  "
3436,   오늘 박근혜 탄핵 확정 순간에 꼭 보여주고 싶은 장면이 있습니다. 그 누구보다 오늘을 기다렸을 세월호 유가족 분들의 반응 입니다. 함께 더 울어줬으면 합니다. 공유도 많이 해 주십시오.  youtube.com/watch?v=VXuLni…  
3437,"   이 시간까지 청와대에서 아무 말이 없다니, 정말 이럴 수가 있는가 싶다. 오늘 박근혜의 상황이 세월호 그날의 상황과 똑 같은 것이 아닌지 심히 의심된다.  "
3438,   문전대표님 변하신 계기가  세월호 같음.각성이랄까  그 이후 행보에서  당대표 출마도 당개혁도 지금 대권 행보의  절박함과 용기 힘이 다 저때부터 시작되신듯  
3439,"   문재인 '박근혜 파면' 듣고 팽목항으로..""탄핵의 시작은 세월호"" [13:22] v.media.daum.net/v/201703101322…  "
3440,"   문재인, 팽목항서 세월호 실종자가족 위로..""이곳서 새 희망 시작"" v.media.daum.net/v/201703101327… 탄핵심판 후 첫 행보..""가장 위로가 필요한 게 실종자 가족들"" pic.twitter.com/plsdanYnmL  "
3441,"   文 '박근혜 파면' 듣고 팽목항으로..""탄핵의 시작은 세월호""  이 순간에 가장 따뜻한 위로가 필요한 사람들은 아직도 팽목항에서 아이를 기다리는 부모님들. 촛불도 탄핵도 세월호 참사의 상처에서 시작이 됐다.  v.media.daum.net/v/201703101322…  "
3442,"   아이들아, 이제서야 끝냈구나. 오늘 하루는 마음껏 기뻐하렴. 세월호 7시간은 꼭 밝혀줄께! pic.twitter.com/yT8sKTPgjl  "
3443,"  v.media.daum.net/v/201703101252… 문재인대표 참모에게 ""현 상황에서 제일 슬픈곳은 어딘가"" 물어 보고 그가,가슴 시리도록 아파했던 세월호 팽목항으로 출발했다.. 문재인은 정말 따뜻한 사람이다.ㅠㅠ  "
3444,"  #세월호 @ Los Angeles, California instagram.com/p/BRcYyxHFFrH/  "
3445,"   내시경 수면마취 하기 직전 간호조무사가 웃으며 ""만장일치 입니다.""했다.세월호 아이들이 제일 먼저 떠올랐다.울다가 잠이 들었다.4월에 발표할 추모노래 만들어야지.아이들에게 너무 늦어진 미안함을 담아.  "
3446,"   “박근혜, 세월호 때에도 헌법 위반 명백하다”  - 추미애 특별 성명 vop.co.kr/A00001132136.h… pic.twitter.com/yyhL6ILyLJ  "
3447,"   ‘유민아빠’ 김영오, “유민아 보고 있니? 박근혜가 탄핵됐다” vop.co.kr/A00001132131.h… 세월호의 진실은 꼭 밝혀질 것이다!!!  "
3448,   최대 승자는 세월호 유가족이다. 헌재가 세월호 7시간 면죄부 준 것 아니다. 박근혜가 그동안 꽁꽁 숨겨놓은 비밀을 이제 마음놓고 진상규명하게 되었다. 오늘 승리의 영광은 세월호 304명과 백남기 정원스님 영령들과 촛불시민이 함께 나누고 즐겨야 한다.  
3449,  세월호 사건 당시 대통령이 부재했다 복귀했을 때 '머리를 올리느라 세시간이 걸렸네 뭐네'라는 말로 박씨가 국민적 공분을 샀던 걸 기억한다면 이정미 재판관의 오늘 아침 제스쳐는 상당히 고급진 돌려까기.  
3450,   [4.16연대 논평] 세월호 7시간 제외시킨 것은 상식 밖  헌재의 탄핵인용은 당연한 결정이다. 온 국민의 마음속에서 이미 박근혜는 탄핵당하여 대통령의 자격을 잃었기 때문이다. 그런데 헌재가 박근혜의... fb.me/154aFsvHM  
3451,"   김이수, 이진성 재판관이 세월호 부분에 대해 '보충 의견'을 냈습니다. 보충 의견은 결론은 같지만, 생각은 다르다는 의미. 박근혜 전 대통령의 '세월호 대응이 지나치게 불성실했다는 겁니다.  pressian.com/news/article.h…  "
3452,"   ""잊지 않으마! 했던 약속 꼭 지킬께요.""  문재인, 탄핵심판 직후 팽목항 전격방문 ""비공개로 조용히""...누구보다도 안도의 숨을 내쉬며 눈물 흘리며 기뻐했을 우리의 세월호 아이들!  문재인 후보의 작년 팽목항의 약속.. 믿겠습니다! pic.twitter.com/xR7VUhzeAY  "
3453,  세월호 참사 희생자 304분의 영면을 빕니다. 잊지 않겠습니다. pic.twitter.com/tUJF02e667  
3454,   뜬금없이 감사드리고 싶은 사람들 핸드폰 닦던 이영선 장시호 정호성 와이프 안종범 수첩 고영태 노승일의 양심  당연히 감사드리고 싶은 사람들  특검 jtbc 기자들과 손석희 사장 이대생 광장을 지킨 세월호 유가족 분들 별이된 세월호 아이들 촛불들 pic.twitter.com/OX5ZwBurv3  
3455,   딱 오늘 하루는 미친듯이기뻐하고. 내일부턴 세월호에 집중합시다. 아무이유도 없이 충분히 살수있었던 아이들을 생각합시다. 아 눈물나. 이제 언니오빠아저씨 누나 삼촌들이 너네들 한 풀어줄께. 조금만 기다려. 너네들 천국에서 더  푹 쉴수 있게해줄게.으득  
3456,   이정미 재판관의 헤어롤은  세월호 7시간 동안 미용사를 불러 머리손질을 했다는 박근혜에 대한 조롱이다.  
3457,   이야기는 세월호와 성실하지 않은 직무 태도에 관한 것이었답니다 이어지는 말로는 반박의 여지를 주지 않기 위해서 헌재가 만장일치를 선택했다구 하십니다  
3458,   파면 확정 순간 세월호 유가족들의 모습입니다. 미디어몽구가 이 순간을 포착했습니다. fb.me/TF6qsXzd  
3459,   헌재 앞 세월호 리멤버 0416을 필두로 청와대 행진 준비중 pic.twitter.com/bEZCB6eJQB  
3460,"   ""세월호 사고는 참혹하기 그지없지만, 참사 당일 대통령이 직책을 성실히 수행했는지는 탄핵심판 절차의 판단 대상이 아니다""  2014년 4월 16일을 잊지마세요. RT 해주신 분들 중 3분께 세월호 뱃지 보내드립니다. pic.twitter.com/HhMSLMPZ6W  "
3461,"  세월호 유족분들, 백남기 투쟁본부와 유족분들, 이화여대 구성원들을 비롯해 국내 각지에서 거리로 나선 분들에게 감사합니다.  "
3462,   이제 세월호 수사 상식적이고 정상적인 방법으로 진행되어서 알맞는 보상과 위로를 건넬 수 있게 되면 좋겟다 ..  
3463,"   국정농단을 제외한 세월호 포함 탄핵사유 들은 '논란의 여지'를 없엘만큼 충분한 조사도 물증도 확보하지 못했음. 해서, 이 부분들은 패스 한 것임. 대신, 특검이 집중적으로 조사하고 물증을 확보한 국정농단, 직권남용 부분에 대해 만장일치. 현명한 판결  "
3464,"  세월호 관련 구조업무 소흘이 기각인 것도 놀랍지만, 최순실 비선 자체가 탄핵 사유가 아니고 의혹 발생 후 지속적 사건 은폐 시도, 특검 수사 거부, 압수수색 거부 등이 더 큰 탄핵 사유였던 거 같다. 수사만 받았어도 탄핵 기각 되었을 지도.  "
3465,   헌재에서 세월호 사안을 증거불충분으로 돌린 것은 그만큼 청와대에서 조사에 극도로 비협조적이었기 때문이라는 것을 감안해야 합니다.  
3466,"   여기서 빡쳐야할 포인트는 ""구체적으로 뭘 어떻게 하라는 말이 없었다""를 핑계로 애들이 다 죽어가는데 진짜로 아무것도 안하고 머리만지고 있었다는 그 사실이지. 확실하게 세월호 사유만으론 팰 수가 없다는걸 지들도 알아서 여태 뻗댔잖아.  "
3467,   탄핵심판을 바라보던 세월호 유가족 분들이 결과가 발표되자 오열을 하고 있습니다. pic.twitter.com/IvVMJrQYgQ  
3468,"   선고문에서 세월호 관련한 쪽으로 잘못 이해하고계신 분들이 많네...  헌재는 참사에 제대로 대응하지 못한 피청구인의 책임이 없다고는 안했습니다.  그저, 그러한 무능력함 혹은 간접적인 책임이 '탄핵 사유'까지 되지는 못한다고 한거죠.  "
3469,   아 세월호...하니 생각나서... 힙합의 민족 시즌1~2 거의 매주 챙겨봤는데 프로듀서로써의? 치타를 좋아함... 그리고 치타가 엄청 꼼꼼하게 만든 곡 옐로오션입니다... 한번씩 들어주세요 흐흑ㅠㅠ naver.me/xcPZch4m  
3470,   하지만 이번 판결이 세월호 유가족에게는 또 한 번 상처가 될 것 같다. 부디 무너지지 마시길. 진상 규명은 이제 본격적으로 시작이다. 모든 걸 낱낱이 밝혀서 단지 성실하지 못한 게 아니라 악마적인 직무유기이며 생명권 침해임을 드러내야 한다.  
3471,   판결에 있어서 선례를 남긴다는게 얼마나 위험한건지 알고있기 때문에 신중하게 하나만 골라 턴거같음. 세월호에 대한 결정이 빡은 치지만 이게 현재 법의 구멍이라 어쩔 수 없다  
3472,   헌재가 세월호 관련해 박근혜에게 면죄부를 준 건 아니라고 본다. 어쩌면 세월호는 이제부터 시작. 그동안은 권력을 점한 채 진실이 밝혀지는 걸 막을 수 있었겠지만 이젠 권력이 사라졌으니 그럴 수 없을 것. 끝까지 가자.  
3473,"   @플텍알티 ""세월호는 탄핵의 사유가 아닌 것 뿐이지 여전히 책임 물을 수 있어! 민사나 형사는 이제부터 시작이야""  "
3474,"   헌재는 몇 번이고 세월호 참사는 돌이킬 수 없는, 희생자들에게 뭐라 위로조차 하기 힘든 참사임을 주지시켰고. 이 일에 박근혜 전 대통령이 무능했고 직접적인 구호활동을 하지 않았다고 못 박았지만 그게 직접적 탄핵사유는 되지 못 한다고 했다.  "
3475,"   이젠 박근혜 구속하고,  청와대 압수 수색하고,  세월호 당시 어디 있었는지 발신지  추적하라!!!!!!  "
3476,"   8대0은 당연한 결과이고, 문재인이 던질 통합의 메시지만 남았음. 세월호가 아쉽지만, 정권교체 후 낱낱이 밝혀질 것이라 아직 안 끝났음. twitter.com/copperdie/stat…  "
3477,  세월호가 사유가 되지 못한다니 너무 화난다.  
3478,  세월호 관련 근거부족은 그러니까 다시는 이런 일이 없게 법 좀 제대로 만들라는 뜻이었음 좋겠습니다(...) 이정미 재판관님 읽으시면서 빡침이 느껴지는 듯 했음  
3479,  세월호는 이제 시작임...대통령 박근혜로써 못받았던 수사  일반인 박근혜는 받을수있음...세월호는 지금부터 털어야함  
3480,"   1. 하느님 고맙습니다.  그리고 하늘에 별이 된  한진중공업 최강서, 세월호 희생자들, 백남기 임마누엘 어르신을 비롯한 그 밖에 박근혜 불의한 권력에 의해 세상을 떠난 모든 분들 이제 편안하게 쉬시길 바랍니다. 고맙습니다.  "
3481,  #TISNews Check ift.tt/2lJcmjM to know why 세월호 is trending at 4 in world at 09/03/2017 09:29:07 pm  
3482,  세월호는 책임없다 X 세월호 책임은 있지만 이것이 정치적 책임에 가깝고 이것만으론 탄핵사유가 되기 어렵다 O  
3483,"   탄핵안 내용 요약  1. 세월호 관련 사실은 헌법상 생명권 위반 사유에 해당하지는 않음 2. 다만 ㄹ혜가 지금까지 비선을 굴려온 것에 대해 국민주권주의, 국가공무원법 및 헌법질서의 중대한 침해가 있었다고 생각함 3. 전원일치 파면을 결정  "
3484,   하지만 세월호 관련 이야기는 가슴 아프다. 저토록 무능하고 세상을 속여도 법적으로 문제없다니...  
3485,   난 헌재의 세계일보나 세월호 관련 선고는 납득하며 들었음. 법은 무죄추정의 원칙에 따라 확실하며 구체적인 증거에 기초해서 행사돼야 하는데 청와대의 집요한 방해랑 조사 불응때문에 애매하고 추상적인 문장으로 기소할 수밖에 없었으니...  
3486,  세월호는 헌재에서 결정을 낼 수 있는 사안은 아니었다. 박근혜 청와대 나온 뒤에 본격적으로 캐는 수밖에 없겠다.  
3487,   만세!!! 민주주의 만세!!  세월호는 이재명에게 맡겨라! pic.twitter.com/xEYhm0DUn6  
3488,   아니 근데 그 와중에 세월호… 그렇게 넘어갈 일인가 ‘성실’은 추상적이지만 박근혜의 불성실은 매우 구체적이었는데  
3489,   그러나 세월호와 언론 탄압이 빠졌고 나는 이 사실을 잊지 않을 것이다 여기서조차 한번 더 상처받을 사람들  
3490,   지금 인용 되었어도 판결 문제가 있는게 경제적/재산권 관련해서는 칼같이 책임이 있다고 해놓고 세월호처럼 국가적 재난상황에 대한 무능력과 불성실 관련해선 책임이 없다 하면 니들이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ또 이런일 있어도 똑같이 대응해도 괜찮다 그소리 아냐?  
3491,"  세월호건은 아쉽지만, ""무능이 파면사유가 될 수 없다""는 노무현 대통령 탄핵 기각의 주요 이유이기도 했음.  "
3492,   마냥 좋아할 수 없는 탄핵 결정이다 세월호의 국민들의 안전을 책임지지 않아도 된다는 구체적인 근거를 본 기분이야  
3493,  세월호 : 도탄되었습니다. 세계일보 : 흠집도 내지 못했습니다. 권력남용 : 시원하게 뚫었습니다!  
3494,  세월호는 참 안타깝지만 특검에서 확실한 증거를 찾지못함.. 이로인해 적용이 안되는듯  사스가 헌법재판소 증거 없으면 바로 짤라버리네  
3495,"   이정미 헌법재판소장 대행 ""탄핵사유 살펴보겠다. 박근혜 법률위배 유무 1. 문체부 인사권 남용 부분...분명치 않다, 2. 세계일보 압력...관여 증거 없다, 3. 세월호 부분...당일 관저에 있었던 점... fb.me/UJMcV2Vm  "
3496,"   [속보]이정미 재판장 ""세월호 사건 탄핵심판 판단 대상 아니야"" news.khan.co.kr/kh_news/khan_a…  "
3497,   이번 탄핵에 실질적으로 힘을 싣는 건 세월호 관련이 아니라  미르/K재단/최순실 관련의 뇌물 죄임.  
3498,"   헌재 앞 아스팔트에서, 세월호 유가족들이 탄핵선고 생중계 방송을 보고 계시는 중. pic.twitter.com/pbdPJ94C3S  "
3499,   [헌재 앞] 시민들이 탄핵선고 발표를 함께 듣고 있습니다. 세월호 참사 직접적 책임 물을 수 없다는 발표문에 모두가 탄식하고 있습니다. pic.twitter.com/ltpXJCG82g  
3500,  세월호 사고에 대해서 대통령의 정치적 무능력과 불성실한 수행은 추상적인 개념이고 그 범위가 불분명하여 탄핵소추 사유가 안된다니 듣는데 가슴에 불나는 것 같다  
3501,   언론탄압/성실성/직권남용/세월호 전부 인정 안됨. 내전이냐?  
3502,"   [속보] 이정미 헌법재판소장 권한대행 ""세월호 참사 당일 피청구인 박근혜 대통령이 직책을 성실히 수행하였는지 여부는 탄핵심판의 판단 대상이 되지 않는다"" [11:14]  "
3503,"   [속보] 이정미 헌재소장 권한대행⑧ - ""세월호, 대통령이 직접 구조 행위의무 있다고 보기 어려워"" - ""대통령 직책 성실수행 여부는 탄핵 판단대상 아니다"" #탄핵심판 ▶생방송 보기◀ bit.ly/2m8sB64 pic.twitter.com/GfM1RoRBXP  "
3504,"   [속보] 이정미 헌법재판소장 권한대행 ""세월호 구조 직접 책임 대통령에 없어"" [11:13] pic.twitter.com/SSWePO8pLI  "
3505,  세월호 관련 생명권 보호의무: 성실한 직책 수행 개념 추상적이라 이걸로 책임을 물을 수 없음.............  
3506,   안국역입니다. 세월호 가족도 헌재 앞에서 탄핵을 지켜봅니다.  #세월호 #진상규명 #시작이다 fb.me/DGFslElE  
3507,"   이재명 ""대통령되면 행정명령으로 세월호 특조위재개 하겠다 "" pic.twitter.com/quc5usOlpp  "
3508,"   탄핵선고 즉시 박근혜 구속!! 청와대 압수수색!!! 벌써부터 국민 화합 어쩌구 하는 개소리들이 들린다. 내겐 세월호참사 진상규명 하지 말라는 소리로밖에 안들린다. ""박근혜 구속/기소""와 ""청와대 압수수색""이  세월호참사 진상규명의 시작이기 때문이다.  "
3509,   앞으로 10시간... 세월호참사 진상규명 시작 카운트다운!! pic.twitter.com/14DOwlVsOZ  
