,Text
9648,"   어째 하는 일마다 이러냐? =>'세월호' 청와대 홍보 동영상 발표...전체 5분 중 눈물만 2분, 항의 장면은 빼고 위로 장면만 편집 mediatoday.co.kr/news/articleVi…  "
9649,   연세대 서울대에 이어 대구대 전남대 청주대 제주 강원대 교수들...'세월호 참사'..전국 대학교수들 잇단 시국성명 | 미디어다음 durl.me/6xemeq  
9650,"   그동안 공개되지 않은 인터뷰, 자료, 영상들 공개합니다. 생방송 고발뉴스 <최초공개 세월호 잘못채운 단추들>편 오늘밤 10시 목표로 준비중입니다. GObalnews.com 많은 시청바랍니다  "
9651,   공개된 노무현 사저 CCTV는 날짜와 시간이 지워졌다. 화면에 찍힌 나무는 계절에 맞지 않았다. 조선일보의 근조배너 제작 시간은 노무현 사망 전날이었다. 노년시대신문의 사망기사도 전날 입력됐다. 시간을 거스르는 언론보도는 세월호 참사와 닮았다.  
9652,"   ""대한민국 언론은 죽었다. 세월호 참사는..한참 전에 죽어버린 언론의 모습을 드러내는..계기였을 뿐. 권력이 언론을 손에 쥐고 휘두르려 하는데도..저항하지 못했다"" 언론인 5623명 ""대한민국 언론은 죽었다"" durl.me/6x92y2  "
9653,"   ""교육감에 당선되면 전교조 문제만큼은 무슨 수를 쓰든 조처할 계획"" 서울시교육감 후보 고승덕이 세월호 망언을 한 조광작 앞에서 한 말이다. 만약 진보 교육감 후보가 ""당선되면 무슨 수를 쓰든 교총을 조처하겠다""고 했다면 어땠을까. 우린 너무 착하다!  "
9654,"   [단독] 미친 견찰, 세월호 집회 참가 여성 연행자 속옷 벗겨 '동대문경찰서, 여성 6명에게 속옷 상의 탈의 강요 '대법원 지난해 ‘속옷 탈의 강요는 인권 침해’ 판결 '수사과장 “직원이 실수한 것 같다” m.hani.co.kr/arti/society/s…  "
9655,"   내가 슬픈건 참을 수 있다. 근데, 세월호 참사에 무참히 죽어간 아이들!  승객들! 그들의 죽음앞에 가난한집 애들이니, 백정이니, 벼슬이니, 지랄엠병들을 처하니 차마 분노와 슬픔을 금할길이 없다. 죽음에도 잘나고 못남이 있는가? 개자식들아!  "
9656,"   경찰이 세월호 추모 집회에서 연행된 여성 6명에게 브레지어를 벗으라며 강요하고, 이틀간 입히지 않은 채 조사를 했습니다. 대법원 판결도 무시한 명백한 권력 남용입니다. hani.co.kr/arti/society/s… pic.twitter.com/TFkSJbVn9m  "
9657,  세월호 비극에 분노한 엄마들의 용기있는 행동   수꼴 노인에게 얻어 맞으며 13일째 일인시위  amn.kr/sub_read.html?… pic.twitter.com/3Yxa6umaFq  
9658,   [단독] 경찰이 세월호 관련 집회에 참가했다가 연행된 여성들에게 속옷 상의를 벗은 채 조사를 받게 한 것으로 드러났습니다. bit.ly/1r0glVi pic.twitter.com/pVERVcp78e  
9659,"   [단독] 한겨레21/경찰, 세월호 집회 참가 여성 연행자 속옷 벗겨 hani.co.kr/arti/society/s…  "
9660,"   새정치민주연합 지도부, 봉하마을 집결…노무현 서거 5주기 추도식 엄수. 문재인 의원은 추도사를 통해 ""세월호 참사는 무능한 정부가 키운 재앙""이라고 비판. bit.ly/1jcL08d  "
9661,"   대통령의 부실 대응은 누가 수사해?  검찰, 과거에도 ‘용두사미’ 재난 수사   세월호 선원들, 청해진해운, 유병언 회장 일가, 한국해운조합, 한국선급에 대한 검찰 수사가 3개 지청에서 동시에 경쟁적으로... fb.me/2aJh5GdaS  "
9662,   교황이 가야할곳은 꽃동네 아닌 세월호 유족들과 학생들 있는 안산 단원고 well.hani.co.kr/475343  
9663,   강원도에서는 세월호 희생자들을 추모하는 의미로 조용한 유세를 이어가고 있습니다. 이문세 콘서트장 앞에서 도민들과 1:1 유세중. 오직 강원! 기호2 최문순(@moonsoonc)! #이쁜이감자 #강력추천_최문순 pic.twitter.com/LWinM5EuXH  
9664,"   여섯살 지연이 생계 지원금마저 끊어놓고 뭔 개소리래? ""@nobody1308: [단독] 청와대, 세월호 사고 유가족 모습 담긴 ‘대통령 홍보영상’ 제작 논란  m.vop.co.kr/view.php?cid=7… pic.twitter.com/okJeiYAqsh""  "
9665,"   [박영선 원내대표실] ""짝퉁 김영란법과 진짜 김영란법"" / 세월호 특별법- 김영란법 대책회의 모두발언 전문입니다is.gd/DLLxzc  "
9666,  세월호 대책위 진상규명 서명운동! 불금에도 많은 자봉님들이 참여합니다. 노란리본이 있는 역들에서 불금 보내실거죠??!! 리본 옆에 쓰인 출구번호에 오셔서 서명하고 불금 불태우세요~♥ #세대행동 pic.twitter.com/e5if9678ZR  
9667,   여기는 건대입구역. 세월호 참사 특별법 제정 요구 서명에 한 시민이 수고하신다고 수박을 주고 가셨습니다. 서명받는 분들 수에 맞게 이쑤시개도 꽂아 주고 가시네요..ㅠㅠ pic.twitter.com/UMqEs9G9Ts  
9668,   '세월호 참사'..전국 대학교수들 잇단 시국성명 durl.me/6xehdv  
9669,"   ""@thswkqudqjq: [단독] 세월호 유가족들 “청와대, 사실 왜곡해 ‘치적홍보 동영상’ 만들다니” 분개  vop.co.kr/A00000756994.h… pic.twitter.com/Es2NI0KVwY"" 미친것들!  "
9670,"   RT@kukmin2013: 朴대통령 ‘세월호 대응 홍보영상’ 논란…野 “靑, 삭제하라”:“아직도 못돌아온 희생자들 있는데 홍보라니…유가족들 왜곡됐다며 분개” news.kukmin.tv/news/articleVi…  "
9671,"  세월호에서 희생된 유예은양의 아버지인 세월호 가족대책위 유경근 대변인. ""세월호 참사는 정권을 지키느냐 마느냐의 문제와 같은 단순하고 가벼운 문제가 아니라 대한민국이 침몰하느냐 다시 떠오르느냐의 문제."" huff.to/1m0d29Q  "
9672,"   '안대희' 기용한 박근혜 '용인술', 1회용 반창고일까? [윤성한의 닥치는대로 뉴스] 이기면 버리는 ‘선거용’ 용인술… 세월호 침몰 사태, 선거에서 대통령 정치적 책임 묻지 않으면,  안대희도 개혁적... fb.me/18yauHbQF  "
9673,   자숙하는 선거를 하겠다던 새누리당 후보가 세월호 추모 현수막위에 자신의 홍보현수막을 걸어 놓은 장면. 혹시나 했더니 역시나네요. pic.twitter.com/epdApESWBA  
9674,   요즘 새정치연합은 박영선 원내대표가 당대표같다. 세월호 참사나 인적 쇄신 등에 대해 제1야당이 해야할 발언들을 어느 정도 해주고 있는 듯하다. 두 대표가 못해내고 있는 정치적 역할을 원내대표가 (cont) tl.gd/n_1s1rvlh  
9675,"  세월호 가족 대책위 유경근 대변인의 강론이 화제입니다. 유 대변인은 ""세월호 참사는 정권을 지키느냐 마느냐와 같은 단순하고 가벼운 문제가 아니다""라고 지적합니다. bit.ly/1omuFDi pic.twitter.com/Zamoq4qChc  "
9676,"   새누리당이 ""이번 선거로 대통령의 눈물을 닦아주자""고 유권자에게 닦달한다. 이 말로 이번 선거구도는 명확해졌다. 대통령의 눈물을 닦아 줄 것인가, 비통한 세월호 참사 유가족과 국민의 눈물을 닦아줄 것인가. pic.twitter.com/ukttggiirG  "
9677,   문재인 공동선대위원장은 23일 “세월호 참사의 엄청난 희생은 명백히 이 정부의 책임”이라고 비판했습니다.  vop.co.kr/A00000757064.h… pic.twitter.com/jQUdACtKws  
9678,"  세월호 운운하며 이재명후보 비방하는 신영수후보님.. 언딘-해경유착법 발의 선박안전강화법안 폐기로 세월호참사 부르고, 선거운동개시후 분향소방문도 안하시면서 파안대소 사진 현수막에 걸어놓은 자신을 돌아보세요@sysgood1  "
9679,"   ""가난한 집 아이들이 불국사로 가면 될 일이지""라며 세월호 참사 피해 학생들을 폄하해 물의를 빚은 조광작 목사가 한국기독교총연합회 부회장직을 사퇴했습니다.  goo.gl/boKLE0  "
9680,"   [박영선 의원실] 대통령의 눈물을 닦아줄 것인가,국민의 눈물을 닦아줄 것인가 - 세월호 특별법-김영란법 대책회의 모두발언 전문입니다. goo.gl/mYNbPK  "
9681,"   ""삼성, 세월호 추모 노란 리본도 못 달게 해"" 삼성전자서비스지회가 단 노란 리본을 직원 50명을 동원해 철거한 삼성전자는 '사유지 침해'라는 입장을 밝혔습니다. bit.ly/1oYJJth pic.twitter.com/co2Fu6VIZM  "
9682,"  #세월호 사고 현장에서 주검을 최초 발견한 잠수부는 ""언딘 쪽에서 그때 주검 건지지 말라고 했다""며 민간업체 언딘의 성과 조작을 폭로했다. goo.gl/585Rbg pic.twitter.com/3zQFb2svoP  "
9683,"   문재인 의원, 고 노무현 대통령 5주기 추도사에서...""세월호 참사는 악인들이 만든 참사다. 팽목항에서 마지막 실종자가 돌아오길 기다리고 있다. 이분들 끝까지 손을 놓지 않겠다."" pic.twitter.com/q6XgMariBF  "
9684,   고발기자 20년 늘 소송과 미행이 따랐다. 죽인다는 전화는 기본. 기록만이 나의 마지막 알리바이. 병적으로 적었지. 7권의 책이 나오도록 아직 살아있다. 세월호 취재하며 벌써 몇번째. 억누르려 해도 두려움이 고개 든다. 사라져라 모든 어둠아  
9685,"   [단독] 세월호 사망 학생들을 '가난한 애들', 정부의 태도를 비판한 시민들을 '백정'으로 비유했던 조광작 한기총 부회장이 부회장직에서 사퇴했습니다. bit.ly/1omekyv pic.twitter.com/VtvmSY6v8O  "
9686,"   ""세월호 희생자와 유가족의 명복을 빕니다""는 현수막을 자신의 선거 홍보 현수막으로 덮어버린 얼빠진 후보가 있군요. 잊지 마세요. 새누리당 창원시장 후보 안상수입니다. goo.gl/oPEkDw pic.twitter.com/S6RrMt4uIu  "
9687,  세월호 희생자 추모 현수막 위에 선거 현수막을 겹치는 클라스. 알고는 있었지만 니네가 인간이냐???? pic.twitter.com/R6s8gIJswI  
9688,   지금 세월호 수사를 하며 유회장 검거에 뒷북을 치는이가 최재경 인천지검장. 한때 BBK로 이명박에게 면죄부를 준 인간. 세월호와 유병헌 수사가 잘 될 턱이 없다는걸 인식들 하시라. 아주 정치적인 검사니까.. pic.twitter.com/Uf00dC7Ir8  
9689,"   새누리당 이승훈 청주시장 후보 “세월호 참사는 언젠가는 일어날 사건이었는데 선거를 코앞에 둔 집권당에게는 큰 불행"" 세월호 희생자와 유가족을 선거로 연결하는 미개인! bit.ly/1olFHIO pic.twitter.com/JGnek5mSxT""  "
9690,"  세월호 비극에 ""분노한 엄마들"", 수꼴노인에 얻어맞으며 광화문 광장 13일째 1인시위 ""진실 규명과 16명 실종자 마지막 한명 찾을 때까지"" amn.kr/sub_read.html?… pic.twitter.com/OH4dO1ttZS  "
9691,"   청와대, 홈페이지에 세월호 사고 수습관련 박근혜 홍보 동영상 게시 goo.gl/lF0jTq 세월호 유가족들 분개, 청와대.. 사실 왜곡해.. 국민들의 슬픔을 홍보수단으로 이용하는 파렴치한 정권 pic.twitter.com/ZwXvObPN4J  "
9692,   '세월호 추모'를 덮어버린 '새누리당' fb.me/2mDmn8n1T  
9693,   뉴스가 똑같은 얘기만 반복했던 이유  기자를 그만두고 한동안은 방송 뉴스를 잘 보지 않았다. ‘만드는 걸 알고 나면 못 먹는다’라는 표현과 가까운 느낌이랄까.   그러다 세월호 참사 이후 그 어느 때보다... fb.me/1yLVlchxn  
9694,"   [단독] 세월호 유가족들 “청와대, 사실 왜곡해 ‘치적홍보 동영상’ 만들다니” 분개 vop.co.kr/A00000756994.h… 청와대 세월호 홍보영상 본 유족 “변호인 통해 공식 문제제기 할 것” pic.twitter.com/yRYD1k0Jjp  "
9695,"   [무한RT를!] 세월호 유가족대책위 유경근 대변인 ""4층 복도서 죽은 내딸..중요한 단서 세월호 참사 잊지 않겠다 말해주세요"" 국민들이 꼭 읽어야 할 호소문 bit.ly/1obGkag twitpic.com/e4h7bk  "
9696,"   고문이 예술이라던 이근안도 먹사, 주가조작, 마누라 패는 서세원도 먹사, 젊은 여자가 빤스 벗어서 한번 자주면 내 성도라는 전광훈도 먹사. 세월호 ""가난한 집 아이들이 불국사로 안가고 제주도로 가서 사단""이라는 조광작도 먹사. 정말 개같은 개독민국  "
9697,   청와대가 세월호 사고 관련 박근혜 대통령의 주요 활동과 유가족들의 모습을 편집한 영상을 제작해 희생자 가족들이 분개하고 있습니다.  vop.co.kr/A00000756994.h… pic.twitter.com/PqNR0WgG56  
9698,  세월호 비극에 분노한 엄마들의 용기있는 행동   수꼴 노인에게 얻어 맞으며 13일째 일인시위  amn.kr/sub_read.html?… pic.twitter.com/BpADxNLA88  
9699,  세월호를 잊지 않는 언론인 JTBC(@JTBC_news) 손석희 국민TV(@kukmin2013) 노종면 뉴스타파(@newstapa) 최승호 고발뉴스 이상호(@leesanghoC) 팩트TV 오창석(@FactTimon) 신문고 이계덕(@dlrpejr)  
9700,   야권 후보들이 자신들에게 유리한 국면이 형성된 것은 세월호 참사때문이라는 것을 잊고 자만한 듯. 그 대표적 사례가 박원순의 포스터. 잊지마시라. 절대적으로 불리한 국면에서도 뒤집기를 한 것이 박근혜라는 것을. pic.twitter.com/GEo3MP2X1p  
9701,   美 대형요트 침몰...유리창 깨고 전원구조 is.gd/ZJOIzn 세월호 침몰직후 현장에 출동한 해경의 구조작전이 미흡했던 것 아니냐는 지적이 끊이지 않고있는데요. 이걸보니 분노가 더 치민다. youtu.be/Fy9YXrmB-gk  
9702,"   노동권 보장 안되는 나라 비정규직, 그리고 세월호 교훈 is.gd/wWL9mK #고발뉴스  "
9703,"   강남 교회 목사가 세월호참사에 대해 ""국민들 미개하다고 했는데 틀린 말 아니다""라고 했다네요. goo.gl/2U5JKk 한기총 부회장은 ""가난한 집 애들이 불국사 가면 될 일이지""라며 폄하했네요.goo.gl/LN164S  "
9704,"   ""4층 복도에서 죽은 내 딸, 해경 왔다고 해서 복도 나가서 줄 서서 기다리고 있었지만 제 아이 앞에서 구조가 끊긴 겁니다. 이는 중요한 단서입니다"" omn.kr/87zo 세월호 유가족 대책위 대변인 유경근씨의 호소입니다  "
9705,"   KBS PD협회, 오늘(23일) 제작 거부 동참…내주 노조 총파업 예고. bit.ly/1mbKc85 한편 63개 언론사 기자들, 세월호 참사 보도 반성하는 시국 선언과 언론 전공 교수들, KBS의 독립성 촉구한다는 성명서 발표.  "
9706,"   청와대, 세월호 사고 유가족 모습 담긴 ‘대통령 홍보영상’ 제작 논란 ln.is/www.vop.co.kr/… 기가 막히는 군!!  "
9707,"   고 노무현 전 대통령 5주기입니다. 노 전 대통령께선 취임식에서 ""반칙과 특권 없는 사회""를 말씀하셨습니다. 세월호 참사로 드러난 대한민국의 총체적 부실 앞에 분노하고 있는 국민들과 함께 고인의 못 다 이룬 꿈을 이루어 갈 것을 다짐해 봅니다.  "
9708,   “차라리 옷 벗고 말지” 세월호 침몰 사건 이후 해양경찰관의 명예퇴직 신청이 쇄도하고 있습니다. bit.ly/1qZgiZZ pic.twitter.com/yhdBYKRDxP  
9709,"   ""박 대통령이 내놓은 세월호 참사 후속 대책은 사고 한 달 만에 깔끔히 마무리하겠다는 욕심이 낳은 과속이자 졸속 대책...충분히 시간을 갖고 철저하고 깊이 있게 숙의하는 과정이 필요하다.""(이대근 논설위원) goo.gl/UyknOL  "
9710,"   이승훈 새누리당 청주시장 후보가 “세월호 참사는 언젠가는 일어날 사건이었는데 선거를 코앞에 둔 집권당에게는 큰 불행""이라고 말해 논란이 일고 있습니다. bit.ly/1olFHIO pic.twitter.com/VW4rdcMJ7i  "
9711,   * 근거없는 추정.   1. 주)아해가 원자력 폐기물 관련 UAE 와의 원전 계약에 일정부분 참여.   2. 세월호 사건으로 아해 계열사 공중분해 예정.   3. UAE가 원전 계약에 문제 있는 거 아니냐고 의심 제기   4. 직접 날아가 해명.  
9712,"   종교인이라면 적어도 비탄에 빠진 사람들을 어루만져주고 목소리를 들어주는 것이 상식인데, 어떤 목사가 ""가난한 집 아이들이 불국사로 안가고 제주도로 가서 사단""이라는 발언을 했군요. 세월호 사태를 통해 '인간과 짐승'이 구분되고 있습니다.  "
9713,"   ""생사 기로에서 아이들 챙긴 이들의 희생을 개죽음 취급했다."" 세월호 참사 일반인 희생자 유가족들이 정부를 비난하는 첫 기자회견을 가졌습니다. goo.gl/cLz5W9 pic.twitter.com/G1v9po5vvj  "
9714,"   천만의 약속, 끝까지 함께 하겠습니다. 청계광장에 천만 서명탑을 쌓아 올리는 날.  세월호 참사 2차 범국민 촛불행동 5월 24일(토) 저녁 6시 청계광장 pic.twitter.com/bkSMJvZi1J  "
9715,  세월호를 잊지 못한 죄로 한 시민이 겪은 낭패 is.gd/5QaD08  
9716,   언제나 그리움으로 눈물짓게 하는 우리들의 대통령님. 잘 계시지요? 세월호 희생자와 가족들 잊지않겠습니다. 가만히 있지 않겠습니다.너무나 그립습니다. 노무현 대통령님. pic.twitter.com/GieORgXKq3  
9717,"   RT@kukmin2013: [뉴스K-세월호] 해경만 놔두는 검찰…관피아 특수본에 유씨 일가 현상금까지:‘수사 대상’ 해경 관계자들, 출국금지 없이 방치 news.kukmin.tv/news/articleVi…  "
9718,"   노무현 대통령을 그리워하는 사람들이 ""세월호 추모제""로 소박하게 모입니다  그를 기억하겠습니다 그들을 잊지 않겠습니다  노무현 대통령 서거 5주기 2014. 5. 23  6시 시청광장에서 만나요^^  #바꾸세 pic.twitter.com/JSX9Zd7Fy8  "
9719,   RT@kukmin2013: [뉴스K-세월호] ‘사연 보도’에 문제제기…“구조된 아이 실명보도 말라”:이동식 주택 입주 가족 저조…“체육관이 차라리 익숙” news.kukmin.tv/news/articleVi…  
9720,"   RT@kukmin2013: [뉴스K-세월호] “정부에 의해 버려졌다”…일반인 희생자 유가족 기자회견:추모공원에 빠져, 생계비 지원도 어려워…“대한민국 국민은 사고 당하면 버려져” news.kukmin.tv/news/articleVi…  "
9721,   노통 가신지 오년이다...지인이 보내준 카톡이 참...진저리나게 딱 맞는 현실이라...오늘도 다짐한다..세월호를 기억하자... pic.twitter.com/Eg6dEcw4qh  
9722,"   Hi guys! Check this out! @AGNEZMO - ""Coke Bottle"" Music Video ft. Timbaland and T.I. youtube.com/watch?v=5iobEY… ;) #세월호  "
9723,  세월호 비극에 분노한 엄마들의 용기있는 행동   수꼴 노인에게 얻어 맞으며 13일째 일인시위  amn.kr/sub_read.html?… pic.twitter.com/BpADxNLA88  
9724,"   대구분들! ""남탓말고 내각 총사퇴하라""는 대구시장 권영진 후보말에 속지마세요. 권영진은 수난구호법(해경-언딘 유착법)발의해 세월호참사 원인제공한 사람입니다omn.kr/8579 #대구는_김부겸 pic.twitter.com/kAcJJFwMAP  "
9725,"   언딘-해경유착법 발의, 선박안전강화법 폐기로 세월호참사 원인제공한 신영수후보는 결국 분향소 외면했습니다 @sjhoo9000:세월호 참사후 마지막까지 시정 챙긴 이재명의 등록후 선거운동 첫일정은 세월호분향소 pic.twitter.com/L5hmDFHCc4  "
9726,"  세월호 사고 초기 제가 썼던 ""청해진 직원, 청와대 신문고에 ‘청해진 위험’ 고발했었다"" 기사bit.ly/Ty8nEl 기억하시죠. 보도 확산 시점 당시, 청와대는 해당 보도와 관련해 한겨레에 대해 소송 제기하겠다고 했습니다.  "
9727,"   논문표절에 공공도로를 침해하며 수천억대 교회를 지은 목사가 세월호와 관련 ""'국민 미개하다' 틀린 말 아냐""라고 발언. 이 정도면 예수가 쓸어버리려고 했던 유대 성전의 장사치 같은 인물.  "
9728,   각계각층으로 구성된 ‘세월호 참사 국민대책회의’가 22일 공식 발족했습니다. ‘세월호 참사 국민대책회의’ 공식 발족…24일 대규모 촛불 bit.ly/SnDrFZ  
9729,  세월호와 국정원 관계...예사롭지 않습니다. 국정원 입장에서만 본다면 원장이 비록 짤리긴 했지만 간첩조작과 대선개입이 성공적으로 묻혔습니다. 대신 생목숨 300여명이 세상을 떠나야 했습니다. 끔찍하고 잔인합니다.  
9730,"   권력의 진심은 말과 다른 법..권력진심은 검찰,경찰 하는 짓,친여매체보도,대여 협상에 나타납니다.세월호 추모시위대를 마구 잡고 희생자가족을 정보사찰하고 교사 징계한다는군요.국정조사로 진상규명하자며 청와대,국정원을 빼보려 무지 노력하네요.내 참ᆢ  "
9731,"  @oisoo: RT @myunglee48: 박영선, 세월호 침묵행진 연행 시민 찾아가 1시간여 면담. 이후 전원 석방! 당대표 보다 나은 원내 대표... pic.twitter.com/49cnTAUEkz""  "
9732,"   [JTBC 뉴스9] 일반인 희생자 유가족 ""수 적다고 차별 말라""…세월호 피해 가족에 대한 정부 지원이 안산에 집중돼 있다며 대책 마련 촉구. 또 정부가 조성하는 추모공원의 안치 대상도 단원고 학생과 교사로 한정한다고 들었다며 확실한 해명을 요구.  "
9733,"   ""추모공원 안장도 학생-교사로만 한정"" 세월호 일반인 희생자 유족들 ""참고 또 참았다. 죽음도 이렇게 차별할 수 있나. 가족 잃은 아픔은 다 똑같다"" omn.kr/87ul pic.twitter.com/eZL0u26cqC  "
9734,"   새정치연합 ``세월호 참사 국정조사, 국정원 반드시 포함`` m.asiatoday.co.kr/kn/section/m_v…  "
9735,   <뉴스타파 홈페이지 작업 공지> 세월호 참사 이후 뉴스타파 홈페이지 서비스가 원활하지 못했습니다. 더 나은 서비스를 위해 홈페이지 작업을 5월 23일 새벽 2시~3시까지 진행될 예정입니다. 이 시간 동안은 홈페이지를 유튜브로 잠시 전환해둘 예정입니다.  
9736,"   [JTBC 뉴스9] 김장수·남재준 '문책성' 사표 수리…세월호 수습 위한 본격적인 개각 국면, 대폭 개각 단행 가능성에 무게. 그러나 야당은 김기춘 비서실장 경질 없는 인적쇄신은 아무런 의미가 없다는 입장. bit.ly/1oVzTZ7  "
9737,"   '세월호' 일반인 희생자 유족들""참고 참았다, 죽음도 차별하나"" omn.kr/87ul 한만송 기자  "
9738,   유병언의 한국녹색회가 광우병 시위 주도했단 것은 언론에도 나오지 않는군요 정말 큰 일입니다 세월호 유병언 좌좀들이 침묵하는 이유가 바로 좀비 떼들의 우두머리 였기 때문입니다 유병언의 좀비 십자군이 세월호 살인을 박대통령에게 떠넘기고 있습니다  
9739,"   [JTBC 뉴스9 오프닝] 시청자 여러분, JTBC 뉴스9의 손석희입니다. 세월호 참사 37일째, JTBC 중계팀은 어제부터 진도 팽목항을 떠나 실종자 가족들이 머물고 계신 진도 체육관으로 자리를 옮겼습니... dw.am/L1jjRc  "
9740,"   말도 아니다.@KTX9401: @moonlover333: 말도 안되는.. 차별이다!! @basslig: [세월호 참사]""일반인 희생자는 세월호 추모공원 못 간다니…""newsis.com/ar_detail/view… pic.twitter.com/tD6MEQEAHa  "
9741,  세월호 수색·구조 보고서 “불가피하게 비공개?” is.gd/GA5cwW #고발뉴스  
9742,   대선에 개입하고 간첩사건까지 조작해놓고도 자리를 유지한 남재준 국정원장은 결국 세월호 '초동보고'를 제대로 하지 못했다는 책임을 지고 자리에서 물러나게 됐습니다. bit.ly/1gmMKk9 pic.twitter.com/UTqEjuAzHe  
9743,"   ""차라리 옷 벗고 말지""…해경 명예퇴직 신청 급증 : 올들어 44명 신청, 작년 전체 47명에 이미 육박...세월호 참사 이후 집중 yna.kr/_5RATKLDAxG?in…  "
9744,  세월호 보고서 “이것은 ‘비공개’ 저것은 ‘기밀’”…비공개 논란에 유가족 분통 dlvr.it/5lGdMg  
9745,"   노무현 대통령을 그리워하는 사람들이 ""세월호 추모제""로 소박하게 모입니다.  그를 기억 하겠습니다. 그들을 잊지 않겠습니다.  노무현 대통령 서거 5주기 5월 23일  6시 시청광장에서 만나요.  #바꾸세 pic.twitter.com/2cKXaV73rV  "
9746,  세월호 사고 초기 시신유실 가능성 제기돼 is.gd/CHKrV7 #고발뉴스  
9747,   [옵스큐라] '16' 22일 새벽 진도체육관에서 실종자 가족들이 잠을 못 이룬 채 세월호 참사 수습 현장이 실시간으로 중계되는 화면을 초조하게 바라보고 있습니다. bit.ly/1qXudQa pic.twitter.com/EtbKSHEI55  
9748,   광화문 동화면세점 앞에서 세월호 서명 받고있습니다. 퇴근길 시민분들의 참여가 뜨겁습니다.^^ pic.twitter.com/nK8wTjzLwg  
9749,"  세월호 정국의 유일한 생존자. ""기춘대원군"" pic.twitter.com/rmJLZ7izWv  "
9750,  세월호 참사 국면에서 가장 침착하고 이성적이고 배려할 줄 아는 분들은 바로 유가족 분들입니다. 가장 두서없고 몰상식하고 공감능력 빵점인 자들은 바로 정권입니다.  
9751,   유정복 안전행정부 장관같은 사람이 새누리당 인천시장 후보라는건. 새누리당에 인물이 없어서가 아니라 새누리당엔 저런 분이 인물 대접. 세월호 백개가 침몰해도 새누리당이 반성은 할 정당인지 의구심.  
9752,"  세월호 현안질의시에 의원들이 본회의에 출석하지 않는다구요? 새정치민주연합 총 127명 중 122명 출석, 불출석 의원 : 5명중 3인도 청가사유서 제출하셨습니다.  "
9753,"   속보 6:30 ""세월호 참사 박근혜 대통령 무한책임"" 등 주장하며 기습시위 벌인 대학생 10명 도봉서에서 민변 변호사 접견. 대부분 멍, 타박상 입음. 남학생 1명, 경찰 안았다는 이유로 공무집행방해 혐의 적용 검토중이라함  "
9754,"   경찰이 '세월호 진상규명'을 요구하며 청와대 앞에서 1인시위를 벌이려던 노동자들을 경찰이 차단했습니다. 얼마전 노란리본을 차단한 경찰, 이제 1인시위마저도 통제를 하네요. vop.co.kr/A00000756775.h…  "
9755,  세월호 참사 유가족들 전원에게 긴급생계비를 지원한다고 큰 소리 떵떵 쳐놓고는 통장 잔고 300만원 미만이라는 어처구니 없는 규제를 만들었지요. 불과 며칠 전 기사입니다. pic.twitter.com/SZePPYy5eT  
9756,"   안전행정부 고위관계자가 “세월호에 탄 학생들은 교육 연장선상에서 참사를 당했지만 일반인·승무원은 생계, 여가 목적의 탑승이었기에 정부 입장이 다르다”는 취지의 발언을 한 것으로 전해져 유족들이 반발하고 있습니다.goo.gl/yfvyli  "
9757,   RT @hoongkildong: 심상치 않군요...무한!!! RT @goaristo: 세월호 사고 속보 16일 7시 20분 최초 보도가 맞다. KBS등 고의로 기사 송고시간 수정 허위 드러나.jajuminbo.net/sub_read.html?…  
9758,   성남원탁회의 “세월호 참사 키운 언딘 판교서 떠나라” is.gd/oulYXz #고발뉴스  
9759,"   유시민 '세월호 발언' 두고 새누리·정의당 설전 새누리 ""대통령 헐뜯기 악용"" vs 정의당 ""유 전 장관은 나라의 근본을 바로잡아야 한다고 경고한 것"" ""틀린말이 있는가. 틀린 대목이 있다면 반박해 보라"" bit.ly/1m7Y6rH  "
9760,"  세월호사건과 깊이 관련되었다고 의심 받던 해경, 국정원(남재준), 국가 안보실(김장수)를 폐지, 해임해서 증거 인멸을 도모하는가 본데, 그래도 남은게 있재? 청와대와 대통령을 폐지, 해임하기 전에는 끝났다꼬 볼 수 없을꺼로?  "
9761,"  세월호 유족이 ""정권 퇴진을 외치고 싶지 않다""고 밝혔습니다. 이유는 ""세월호 참사가 '한낱' 정권의 안위 문제가 아니기 때문""입니다. 참사의 근본원인은 ""생명보다 이윤을 중시한 천박한 자본주의""라고 했습니다. bit.ly/1oi7GsO  "
9762,"   박근혜 대통령은 대국민담화에서 눈물을 흘렸지만, 세월호 가족들은 '우리가 버려졌다'며 통곡했습니다. vop.co.kr/A00000756731.h… pic.twitter.com/fcvMjtR152  "
9763,   박근혜 대통령은 안대희 전 대법관을 새 총리 후보자로 지명했습니다. 또 세월호 참사에 따른 책임을 물어 남재준 국정원장과 김장수 국가안보실장의 사표도 수리했습니다.  vop.co.kr/A00000756737.h… pic.twitter.com/iVehh5820H  
9764,  세월호가 점점 더 기울져 가는 긴박한 상황 속에서도 태연히 어디론가 통화를 하고있는 한 선원의 정체는 누구일까… pic.twitter.com/snZZ4js9Al  
9765,"   민주노총·전교조, 안산부터 서울까지 1박2일 행진 pressian.com/news/article.h… ☜ @bluehousekorea 22일~23일간 세월호 희생자 추모·실종자 구조 기원 행진 pic.twitter.com/ySJH6xQjit  "
9766,   5월 24일 세월호 참사 진상규명과 대책마련에 618개 단체가 청계광장에 모입니다. 10만 촛불로 국민의 힘을 보여줍시다! pic.twitter.com/60whR1ZemC  
